Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci
CALM;R31;Allaiha (Indigirka basin);100;2005;42,00;70,55000000;147,433333300;0,51
CALM;R31;Allaiha (Indigirka basin);100;2006;44,00;70,55000000;147,433333300;0,39
CALM;R31;Allaiha (Indigirka basin);100;2007;48,00;70,55000000;147,433333300;0,54
CALM;R31;Allaiha (Indigirka basin);100;2008;47,00;70,55000000;147,433333300;0,51
CALM;R31;Allaiha (Indigirka basin);100;2009;49,00;70,55000000;147,433333300;0,40
CALM;R31;Allaiha (Indigirka basin);100;2010;52,00;70,55000000;147,433333300;0,53
CALM;R31;Allaiha (Indigirka basin);100;2011;52,00;70,55000000;147,433333300;0,49
CALM;R31;Allaiha (Indigirka basin);100;2012;50,00;70,55000000;147,433333300;0,47
CALM;R31;Allaiha (Indigirka basin);100;2013;47,00;70,55000000;147,433333300;0,49
CALM;R31;Allaiha (Indigirka basin);100;2014;47,00;70,55000000;147,433333300;0,54
CALM;R31;Allaiha (Indigirka basin);100;2015;46,00;70,55000000;147,433333300;0,49
CALM;R31;Allaiha (Indigirka basin);100;2016;49,00;70,55000000;147,433333300;0,50
CALM;R31;Allaiha (Indigirka basin);100;2017;41,00;70,55000000;147,433333300;0,50
CALM;R32;Talnah (Norilsk Region);100;2005;81,00;69,43333333;88,466666670;0,64
CALM;R32;Talnah (Norilsk Region);100;2006;91,00;69,43333333;88,466666670;0,70
CALM;R32;Talnah (Norilsk Region);100;2007;90,00;69,43333333;88,466666670;0,72
CALM;R32;Talnah (Norilsk Region);100;2008;94,00;69,43333333;88,466666670;0,84
CALM;R32;Talnah (Norilsk Region);100;2009;94,00;69,43333333;88,466666670;0,84
CALM;R32;Talnah (Norilsk Region);100;2010;94,00;69,43333333;88,466666670;0,44
CALM;R32;Talnah (Norilsk Region);100;2011;96,00;69,43333333;88,466666670;0,54
CALM;R32;Talnah (Norilsk Region);100;2012;104,00;69,43333333;88,466666670;0,88
CALM;R32;Talnah (Norilsk Region);100;2013;86,00;69,43333333;88,466666670;0,74
CALM;R32;Talnah (Norilsk Region);100;2014;95,00;69,43333333;88,466666670;0,68
CALM;R32;Talnah (Norilsk Region);100;2015;102,00;69,43333333;88,466666670;0,84
CALM;R32;Talnah (Norilsk Region);100;2016;84,00;69,43333333;88,466666670;0,92
CALM;R32;Talnah (Norilsk Region);100;2017;106,00;69,43333333;88,466666670;0,52
CALM;R35;Omolon;100;2007;41,00;68,72216667;158,903166700;0,63
CALM;R35;Omolon;100;2008;34,00;68,72216667;158,903166700;0,53
CALM;R35;Omolon;100;2009;32,00;68,72216667;158,903166700;0,47
CALM;R35;Omolon;100;2010;52,00;68,72216667;158,903166700;0,56
CALM;R35;Omolon;100;2011;45,00;68,72216667;158,903166700;0,56
CALM;R35;Omolon;100;2012;44,00;68,72216667;158,903166700;0,46
CALM;R35;Omolon;100;2013;40,00;68,72216667;158,903166700;0,44
CALM;R35;Omolon;100;2014;40,00;68,72216667;158,903166700;0,53
CALM;R35;Omolon;100;2015;46,00;68,72216667;158,903166700;0,50
CALM;R35;Omolon;100;2016;32,00;68,72216667;158,903166700;0,53
CALM;R35;Omolon;100;2017;43,00;68,72216667;158,903166700;0,53
CALM;R36;Andryushkino;100;2005;38,00;69,16666667;154,433333300;0,51
CALM;R36;Andryushkino;100;2006;37,00;69,16666667;154,433333300;0,43
CALM;R36;Andryushkino;100;2007;43,00;69,16666667;154,433333300;0,59
CALM;R36;Andryushkino;100;2008;43,00;69,16666667;154,433333300;0,50
CALM;R36;Andryushkino;100;2009;41,00;69,16666667;154,433333300;0,44
CALM;R36;Andryushkino;100;2010;31,00;69,16666667;154,433333300;0,56
CALM;R36;Andryushkino;100;2011;35,00;69,16666667;154,433333300;0,50
CALM;R36;Andryushkino;100;2012;34,00;69,16666667;154,433333300;0,44
CALM;R36;Andryushkino;100;2013;44,00;69,16666667;154,433333300;0,41
CALM;R36;Andryushkino;100;2014;38,00;69,16666667;154,433333300;0,51
CALM;R36;Andryushkino;100;2015;38,00;69,16666667;154,433333300;0,47
CALM;R36;Andryushkino;100;2016;42,00;69,16666667;154,433333300;0,50
CALM;R36;Andryushkino;100;2017;43,00;69,16666667;154,433333300;0,49
CALM;R37 A;Khomus-1;100;2005;51,00;69,98333333;153,583333300;0,49
CALM;R37 B;Khomus-2;100;2005;54,00;69,98333333;153,583333300;0,49
CALM;R38 A;Mt. Rodinka (Control);10/T;2003;115,00;68,70000000;161,550000000;0,67
CALM;R38 A;Mt. Rodinka (Control);10/T;2004;129,00;68,70000000;161,550000000;0,67
CALM;R38 A;Mt. Rodinka (Control);10/T;2005;148,00;68,70000000;161,550000000;0,76
CALM;R38 A;Mt. Rodinka (Control);10/T;2006;137,00;68,70000000;161,550000000;0,64
CALM;R38 A;Mt. Rodinka (Control);10/T;2007;151,00;68,70000000;161,550000000;0,84
CALM;R38 A;Mt. Rodinka (Control);10/T;2008;133,00;68,70000000;161,550000000;0,64
CALM;R38 A;Mt. Rodinka (Control);10/T;2009;122,00;68,70000000;161,550000000;0,64
CALM;R38 A;Mt. Rodinka (Control);10/T;2010;145,00;68,70000000;161,550000000;0,74
CALM;R38 A;Mt. Rodinka (Control);10/T;2011;149,00;68,70000000;161,550000000;0,74
CALM;R38 A;Mt. Rodinka (Control);10/T;2012;130,00;68,70000000;161,550000000;0,57
CALM;R38 A;Mt. Rodinka (Control);10/T;2013;124,00;68,70000000;161,550000000;0,60
CALM;R38 A;Mt. Rodinka (Control);10/T;2014;132,00;68,70000000;161,550000000;0,70
CALM;R38 A;Mt. Rodinka (Control);10/T;2015;134,00;68,70000000;161,550000000;0,66
CALM;R38 A;Mt. Rodinka (Control);10/T;2016;135,00;68,70000000;161,550000000;0,76
CALM;R38 A;Mt. Rodinka (Control);10/T;2017;136,00;68,70000000;161,550000000;0,77
CALM;R38 B;Mt. Rodinka (Burn);10/T;2003;148,00;68,71666667;161,533333300;0,71
CALM;R38 B;Mt. Rodinka (Burn);10/T;2004;155,00;68,71666667;161,533333300;0,70
CALM;R38 B;Mt. Rodinka (Burn);10/T;2005;167,00;68,71666667;161,533333300;0,84
CALM;R38 B;Mt. Rodinka (Burn);10/T;2006;156,00;68,71666667;161,533333300;0,66
CALM;R38 B;Mt. Rodinka (Burn);10/T;2010;154,00;68,71666667;161,533333300;0,83
CALM;R38 B;Mt. Rodinka (Burn);10/T;2011;157,00;68,71666667;161,533333300;0,83
CALM;R38 B;Mt. Rodinka (Burn);10/T;2012;139,00;68,71666667;161,533333300;0,60
CALM;R38 B;Mt. Rodinka (Burn);10/T;2013;147,00;68,71666667;161,533333300;0,64
CALM;R38 B;Mt. Rodinka (Burn);10/T;2014;150,00;68,71666667;161,533333300;0,74
CALM;R38 B;Mt. Rodinka (Burn);10/T;2015;152,00;68,71666667;161,533333300;0,69
CALM;R38 B;Mt. Rodinka (Burn);10/T;2016;154,00;68,71666667;161,533333300;0,81
CALM;R38 C;Mt. Rodinka (Station);10/T;2003;72,00;68,73333333;161,400000000;0,71
CALM;R38 C;Mt. Rodinka (Station);10/T;2004;77,00;68,73333333;161,400000000;0,71
CALM;R38 C;Mt. Rodinka (Station);10/T;2005;80,00;68,73333333;161,400000000;0,84
CALM;R38 C;Mt. Rodinka (Station);10/T;2006;81,00;68,73333333;161,400000000;0,70
CALM;R38 C;Mt. Rodinka (Station);10/T;2007;84,00;68,73333333;161,400000000;0,89
CALM;R38 C;Mt. Rodinka (Station);10/T;2008;79,00;68,73333333;161,400000000;0,70
CALM;R38 C;Mt. Rodinka (Station);10/T;2009;78,00;68,73333333;161,400000000;0,69
CALM;R38 C;Mt. Rodinka (Station);10/T;2010;82,00;68,73333333;161,400000000;0,83
CALM;R38 C;Mt. Rodinka (Station);10/T;2011;79,00;68,73333333;161,400000000;0,80
CALM;R38 C;Mt. Rodinka (Station);10/T;2012;72,00;68,73333333;161,400000000;0,60
CALM;R38 C;Mt. Rodinka (Station);10/T;2013;66,00;68,73333333;161,400000000;0,61
CALM;R38 C;Mt. Rodinka (Station);10/T;2014;75,00;68,73333333;161,400000000;0,73
CALM;R38 C;Mt. Rodinka (Station);10/T;2015;75,00;68,73333333;161,400000000;0,70
CALM;R38 C;Mt. Rodinka (Station);10/T;2016;72,00;68,73333333;161,400000000;0,80
CALM;R38 C;Mt. Rodinka (Station);10/T;2017;75,00;68,73333333;161,400000000;0,81
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;1997;92,00;69,71666667;66,850000000;0,24
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;1998;93,00;69,71666667;66,850000000;0,26
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;1999;92,00;69,71666667;66,850000000;0,13
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2000;106,00;69,71666667;66,850000000;0,29
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2001;111,00;69,71666667;66,850000000;0,30
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2002;115,00;69,71666667;66,850000000;0,26
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2003;109,00;69,71666667;66,850000000;0,34
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2004;114,00;69,71666667;66,850000000;0,33
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2005;116,00;69,71666667;66,850000000;0,41
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2006;116,00;69,71666667;66,850000000;0,36
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2007;114,00;69,71666667;66,850000000;0,47
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2008;114,00;69,71666667;66,850000000;0,59
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2009;85,00;69,71666667;66,850000000;0,57
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2010;98,00;69,71666667;66,850000000;0,36
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2011;102,00;69,71666667;66,850000000;0,56
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2012;127,00;69,71666667;66,850000000;0,74
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2013;115,00;69,71666667;66,850000000;0,66
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2014;102,00;69,71666667;66,850000000;0,47
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2015;122,00;69,71666667;66,850000000;0,73
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2016;136,00;69,71666667;66,850000000;0,93
CALM;R3;"Marre Sale; Yamal Peninsula";1000/T/B10;2017;98,00;69,71666667;66,850000000;0,76
CALM;R40;Igarka;100;2008;74,00;67,48222222;86,435555560;1,05
CALM;R40;Igarka;100;2009;71,00;67,48222222;86,435555560;0,95
CALM;R40;Igarka;100;2010;67,00;67,48222222;86,435555560;0,55
CALM;R40;Igarka;100;2011;70,00;67,48222222;86,435555560;0,75
CALM;R40;Igarka;100;2012;69,00;67,48222222;86,435555560;0,85
CALM;R40;Igarka;100;2013;72,00;67,48222222;86,435555560;0,75
CALM;R40;Igarka;100;2014;79,00;67,48222222;86,435555560;0,75
CALM;R40;Igarka;100;2015;89,00;67,48222222;86,435555560;0,95
CALM;R40;Igarka;100;2016;93,00;67,48222222;86,435555560;1,10
CALM;R41;Lorino;100;2010;47,00;65,53966700;171,630229000;0,89
CALM;R41;Lorino;100;2011;47,00;65,53966700;171,630229000;0,91
CALM;R41;Lorino;100;2012;47,00;65,53966700;171,630229000;0,71
CALM;R41;Lorino;100;2013;51,00;65,53966700;171,630229000;0,74
CALM;R41;Lorino;100;2014;56,00;65,53966700;171,630229000;0,90
CALM;R41;Lorino;100;2015;55,00;65,53966700;171,630229000;1,00
CALM;R41;Lorino;100;2016;56,00;65,53966700;171,630229000;1,01
CALM;R41;Lorino;100;2017;55,00;65,53966700;171,630229000;1,03
CALM;R42;Tuymada (Yakutsk region);50/TT;2008;203,00;62,01330600;129,656991000;1,20
CALM;R42;Tuymada (Yakutsk region);50/TT;2009;199,00;62,01330600;129,656991000;1,17
CALM;R42;Tuymada (Yakutsk region);50/TT;2010;197,00;62,01330600;129,656991000;1,15
CALM;R42;Tuymada (Yakutsk region);50/TT;2011;201,00;62,01330600;129,656991000;1,31
CALM;R42;Tuymada (Yakutsk region);50/TT;2012;201,00;62,01330600;129,656991000;1,17
CALM;R42;Tuymada (Yakutsk region);50/TT;2013;201,00;62,01330600;129,656991000;1,15
CALM;R42;Tuymada (Yakutsk region);50/TT;2014;203,00;62,01330600;129,656991000;1,17
CALM;R42;Tuymada (Yakutsk region);50/TT;2015;201,00;62,01330600;129,656991000;1,17
CALM;R42;Tuymada (Yakutsk region);50/TT;2016;201,00;62,01330600;129,656991000;1,15
CALM;R42;Tuymada (Yakutsk region);50/TT;2017;203,00;62,01330600;129,656991000;1,22
CALM;R43;Neleger (Yakutsk region);50/TT;2008;124,00;62,31625500;129,499661000;0,93
CALM;R43;Neleger (Yakutsk region);50/TT;2009;122,00;62,31625500;129,499661000;0,89
CALM;R43;Neleger (Yakutsk region);50/TT;2010;123,00;62,31625500;129,499661000;0,86
CALM;R43;Neleger (Yakutsk region);50/TT;2011;123,00;62,31625500;129,499661000;0,89
CALM;R43;Neleger (Yakutsk region);50/TT;2012;124,00;62,31625500;129,499661000;0,89
CALM;R43;Neleger (Yakutsk region);50/TT;2013;129,00;62,31625500;129,499661000;0,83
CALM;R43;Neleger (Yakutsk region);50/TT;2014;126,00;62,31625500;129,499661000;0,89
CALM;R43;Neleger (Yakutsk region);50/TT;2015;125,00;62,31625500;129,499661000;0,87
CALM;R43;Neleger (Yakutsk region);50/TT;2016;121,00;62,31625500;129,499661000;0,84
CALM;R43;Neleger (Yakutsk region);50/TT;2017;121,00;62,31625500;129,499661000;0,89
CALM;R44;"Umbozero; Kola Peninsula";100;2011;160,00;67,77239580;34,182045800;NA
CALM;R44;"Umbozero; Kola Peninsula";100;2012;160,00;67,77239580;34,182045800;NA
CALM;R44;"Umbozero; Kola Peninsula";100;2013;165,00;67,77239580;34,182045800;NA
CALM;R44;"Umbozero; Kola Peninsula";100;2014;160,00;67,77239580;34,182045800;NA
CALM;R44;"Umbozero; Kola Peninsula";100;2015;162,00;67,77239580;34,182045800;NA
CALM;R44;"Umbozero; Kola Peninsula";100;2016;163,00;67,77239580;34,182045800;NA
CALM;R45;Kruglaya (Anadyr);100;2010;42,00;64,63333333;176,966666700;0,77
CALM;R45;Kruglaya (Anadyr);100;2011;44,00;64,63333333;176,966666700;0,77
CALM;R45;Kruglaya (Anadyr);100;2012;44,00;64,63333333;176,966666700;0,67
CALM;R45;Kruglaya (Anadyr);100;2013;47,00;64,63333333;176,966666700;0,72
CALM;R45;Kruglaya (Anadyr);100;2014;49,00;64,63333333;176,966666700;0,92
CALM;R45;Kruglaya (Anadyr);100;2015;44,00;64,63333333;176,966666700;1,02
CALM;R45;Kruglaya (Anadyr);100;2016;49,00;64,63333333;176,966666700;1,05
CALM;R45;Kruglaya (Anadyr);100;2017;49,00;64,63333333;176,966666700;0,98
CALM;R46;Chara Belenky;100;2013;59,00;56,76038000;118,189030000;1,12
CALM;R46;Chara Belenky;100;2014;49,00;56,76038000;118,189030000;1,17
CALM;R47;Chara Most;100;2013;55,00;56,90626400;118,280672000;1,70
CALM;R47;Chara Most;100;2014;42,00;56,90626400;118,280672000;1,71
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2007;72,00;70,27550000;68,891638890;0,57
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2008;75,00;70,27550000;68,891638890;0,60
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2009;47,00;70,27550000;68,891638890;0,63
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2010;67,00;70,27550000;68,891638890;0,37
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2011;67,00;70,27550000;68,891638890;0,59
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2012;77,00;70,27550000;68,891638890;0,71
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2013;80,00;70,27550000;68,891638890;0,71
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2014;71,00;70,27550000;68,891638890;0,46
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2015;76,00;70,27550000;68,891638890;0,67
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2016;87,00;70,27550000;68,891638890;0,96
CALM;R5 A;"Vaskiny Dachi; Yamal Peninsula";50;2017;66,00;70,27550000;68,891638890;0,77
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2007;72,00;70,29550000;68,883472220;0,59
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2008;73,00;70,29550000;68,883472220;0,64
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2009;81,00;70,29550000;68,883472220;0,66
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2010;65,00;70,29550000;68,883472220;0,37
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2011;65,00;70,29550000;68,883472220;0,60
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2012;77,00;70,29550000;68,883472220;0,71
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2013;78,00;70,29550000;68,883472220;0,71
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2014;70,00;70,29550000;68,883472220;0,47
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2015;77,00;70,29550000;68,883472220;0,71
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2016;91,00;70,29550000;68,883472220;1,00
CALM;R5 B;"Vaskiny Dachi; Yamal Peninsula";50;2017;75,00;70,29550000;68,883472220;0,80
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2007;112,00;70,30138889;68,841305560;0,59
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2008;113,00;70,30138889;68,841305560;0,64
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2009;82,00;70,30138889;68,841305560;0,66
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2010;106,00;70,30138889;68,841305560;0,37
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2011;114,00;70,30138889;68,841305560;0,60
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2012;128,00;70,30138889;68,841305560;0,71
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2013;126,00;70,30138889;68,841305560;0,71
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2014;111,00;70,30138889;68,841305560;0,47
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2015;129,00;70,30138889;68,841305560;0,71
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2016;144,00;70,30138889;68,841305560;1,00
CALM;R5 C;"Vaskiny Dachi; Yamal Peninsula";50;2017;118,00;70,30138889;68,841305560;0,80
CALM;R5 D;"Vaskiny Dachi; Yamal Peninsula";50;2014;41,00;70,27416667;68,890777780;0,46
CALM;R5 D;"Vaskiny Dachi; Yamal Peninsula";50;2015;48,00;70,27416667;68,890777780;0,67
CALM;R5 D;"Vaskiny Dachi; Yamal Peninsula";50;2016;54,00;70,27416667;68,890777780;0,96
CALM;R5 D;"Vaskiny Dachi; Yamal Peninsula";50;2017;39,00;70,27416667;68,890777780;0,77
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2008;84,00;66,31537000;76,907720000;0,90
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2009;65,00;66,31537000;76,907720000;0,86
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2010;77,00;66,31537000;76,907720000;0,60
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2011;72,00;66,31537000;76,907720000;0,82
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2012;87,00;66,31537000;76,907720000;0,94
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2013;70,00;66,31537000;76,907720000;0,82
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2014;76,00;66,31537000;76,907720000;0,80
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2015;85,00;66,31537000;76,907720000;0,98
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2016;74,00;66,31537000;76,907720000;1,16
CALM;R50a;Urengoy Gas Field GP5;100/T/B10;2017;67,00;66,31537000;76,907720000;0,76
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2008;84,00;67,47791000;76,695290000;0,97
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2009;65,00;67,47791000;76,695290000;0,88
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2010;80,00;67,47791000;76,695290000;0,58
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2011;82,00;67,47791000;76,695290000;0,85
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2012;95,00;67,47791000;76,695290000;1,00
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2013;92,00;67,47791000;76,695290000;0,92
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2014;84,00;67,47791000;76,695290000;0,88
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2015;93,00;67,47791000;76,695290000;0,98
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2016;96,00;67,47791000;76,695290000;1,20
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2017;93,00;67,47791000;76,695290000;0,80
CALM;R51;Samoylov;150;2005;50,00;72,36977500;126,480632000;0,41
CALM;R51;Samoylov;150;2006;46,00;72,36977500;126,480632000;0,41
CALM;R51;Samoylov;150;2007;52,00;72,36977500;126,480632000;0,51
CALM;R51;Samoylov;150;2008;54,00;72,36977500;126,480632000;0,51
CALM;R51;Samoylov;150;2009;42,00;72,36977500;126,480632000;0,43
CALM;R51;Samoylov;150;2010;56,00;72,36977500;126,480632000;0,57
CALM;R51;Samoylov;150;2011;57,00;72,36977500;126,480632000;0,57
CALM;R51;Samoylov;150;2012;55,00;72,36977500;126,480632000;0,57
CALM;R51;Samoylov;150;2013;46,00;72,36977500;126,480632000;0,49
CALM;R51;Samoylov;150;2014;51,00;72,36977500;126,480632000;0,57
CALM;R51;Samoylov;150;2015;53,00;72,36977500;126,480632000;0,46
CALM;R51;Samoylov;150;2016;45,00;72,36977500;126,480632000;0,50
CALM;R51;Samoylov;150;2017;46,00;72,36977500;126,480632000;0,43
CALM;R52;Seida;100;2012;48,00;67,06555556;62,925083330;1,03
CALM;R52;Seida;100;2013;52,00;67,06555556;62,925083330;1,03
CALM;R52;Seida;100;2014;53,00;67,06555556;62,925083330;0,77
CALM;R52;Seida;100;2015;56,00;67,06555556;62,925083330;0,90
CALM;R52;Seida;100;2016;60,00;67,06555556;62,925083330;1,23
CALM;R52;Seida;100;2017;53,00;67,06555556;62,925083330;1,07
CALM;R53;"Harp; Polar Urals";100;2016;99,00;66,72348300;66,080488000;1,78
CALM;R53;"Harp; Polar Urals";100;2017;94,00;66,72348300;66,080488000;1,00
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;1997;81,00;70,28333333;68,900000000;0,39
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;1998;93,00;70,28333333;68,900000000;0,41
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;1999;87,00;70,28333333;68,900000000;0,33
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2000;92,00;70,28333333;68,900000000;0,46
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2001;92,00;70,28333333;68,900000000;0,50
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2002;92,00;70,28333333;68,900000000;0,39
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2004;94,00;70,28333333;68,900000000;0,50
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2005;97,00;70,28333333;68,900000000;0,57
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2006;94,00;70,28333333;68,900000000;0,53
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2007;92,00;70,28333333;68,900000000;0,51
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2008;93,00;70,28333333;68,900000000;0,54
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2009;76,00;70,28333333;68,900000000;0,56
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2010;87,00;70,28333333;68,900000000;0,36
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2011;87,00;70,28333333;68,900000000;0,54
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2012;102,00;70,28333333;68,900000000;0,64
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2013;103,00;70,28333333;68,900000000;0,63
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2014;93,00;70,28333333;68,900000000;0,43
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2015;102,00;70,28333333;68,900000000;0,61
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2016;114,00;70,28333333;68,900000000;0,89
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2017;102,00;70,28333333;68,900000000;0,69
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;1997;40,00;71,58333333;128,783333300;0,36
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;1998;40,00;71,58333333;128,783333300;0,27
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;1999;42,00;71,58333333;128,783333300;0,37
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;2000;47,00;71,58333333;128,783333300;0,27
CALM;R9;"Cape Rogozhny; Chukotka";100/T;1997;50,00;64,78333333;176,966666700;1,15
CALM;R9;"Cape Rogozhny; Chukotka";100/T;1998;38,00;64,78333333;176,966666700;1,07
CALM;R9;"Cape Rogozhny; Chukotka";100/T;1999;39,00;64,78333333;176,966666700;0,88
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2000;42,00;64,78333333;176,966666700;0,68
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2001;44,00;64,78333333;176,966666700;0,75
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2002;46,00;64,78333333;176,966666700;1,03
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2003;50,00;64,78333333;176,966666700;1,17
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2004;57,00;64,78333333;176,966666700;1,50
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2005;57,00;64,78333333;176,966666700;0,82
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2006;53,00;64,78333333;176,966666700;0,75
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2007;59,00;64,78333333;176,966666700;1,17
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2008;52,00;64,78333333;176,966666700;1,03
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2009;52,00;64,78333333;176,966666700;0,82
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2010;52,00;64,78333333;176,966666700;1,35
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2011;51,00;64,78333333;176,966666700;1,48
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2012;53,00;64,78333333;176,966666700;0,72
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2013;52,00;64,78333333;176,966666700;0,93
