Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2010;137;68,68472222;-134,1458333;0,79;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2011;138;68,68472222;-134,1458333;0,79;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2012;154;68,68472222;-134,1458333;0,9;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2013;150;68,68472222;-134,1458333;0,8;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2014;144;68,68472222;-134,1458333;0,8;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2015;146;68,68472222;-134,1458333;0,71;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2016;151;68,68472222;-134,1458333;0,73;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2017;145;68,68472222;-134,1458333;;;;;;;;
CALM;C7 A;Reindeer Depot  (Thaw tube);TT;2018;146;68,68472222;-134,1458333;;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2000;113;68,68472222;-134,1458333;0,59;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2001;117;68,68472222;-134,1458333;0,63;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2002;108;68,68472222;-134,1458333;0,64;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2003;101;68,68472222;-134,1458333;0,6;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2005;104;68,68472222;-134,1458333;0,54;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2006;121;68,68472222;-134,1458333;0,76;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2007;109;68,68472222;-134,1458333;0,76;;;;;;;
CALM;C7 B;Reindeer Depot  (grid);100;2008;111;68,68472222;-134,1458333;0,64;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;1997;110;67,795;-134,1261111;0,93;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;1998;116;67,795;-134,1261111;1,07;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;1999;111;67,795;-134,1261111;0,91;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2000;110;67,795;-134,1261111;0,93;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2001;108;67,795;-134,1261111;1,03;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2002;108;67,795;-134,1261111;1;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2003;105;67,795;-134,1261111;0,89;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2004;107;67,795;-134,1261111;0,97;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2005;103;67,795;-134,1261111;0,9;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2006;115;67,795;-134,1261111;1,16;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2007;113;67,795;-134,1261111;1,1;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2008;110;67,795;-134,1261111;1,04;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2015;111;67,795;-134,1261111;1,3;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2016;112;67,795;-134,1261111;1,56;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2017;112;67,795;-134,1261111;;;;;;;;
CALM;C8 A;Rengleng River  (Thaw tube);TT;2018;102;67,795;-134,1261111;;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;1998;82;67,795;-134,1261111;1,07;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;1999;78;67,795;-134,1261111;0,91;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2000;80;67,795;-134,1261111;0,93;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2001;77;67,795;-134,1261111;1,03;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2002;75;67,795;-134,1261111;1;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2003;72;67,795;-134,1261111;0,89;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2005;71;67,795;-134,1261111;0,9;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2006;83;67,795;-134,1261111;1,16;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2007;80;67,795;-134,1261111;1,1;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2008;81;67,795;-134,1261111;1,04;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2009;78;67,795;-134,1261111;1,03;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2011;84;67,795;-134,1261111;1,17;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2012;85;67,795;-134,1261111;1,29;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2014;79;67,795;-134,1261111;1,33;;;;;;;
CALM;C8 B;Rengleng River   (grid);100;2015;76;67,795;-134,1261111;1,3;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;1997;59;65,67361111;-128,8291667;1,06;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;1998;62;65,67361111;-128,8291667;1,14;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;1999;57;65,67361111;-128,8291667;0,98;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;2000;59;65,67361111;-128,8291667;0,96;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;2001;53;65,67361111;-128,8291667;1;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;2002;53;65,67361111;-128,8291667;0,88;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;2003;54;65,67361111;-128,8291667;0,94;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;2004;48;65,67361111;-128,8291667;0,98;;;;;;;
CALM;C9 A;Mountain River  (Thaw tube);TT;2005;48;65,67361111;-128,8291667;1,04;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;1997;343;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;1998;347;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;1999;343;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2000;345;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2001;348;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2002;344;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2003;351;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2004;351;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2005;350;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2006;350;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2007;351;49,43333333;9,833333333;NA;;;;;;;
CALM;CH1;Murtel-Corvatsch;T/B31;2008;351;49,43333333;9,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;1998;430;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;1999;443;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2000;488;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2002;460;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2003;496;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2004;481;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2005;480;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2006;484;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2007;466;46,55;7,833333333;NA;;;;;;;
CALM;CH2;Schilthorn;T/B14;2008;497;46,55;7,833333333;NA;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;1998;135;34,33333333;97,86666667;0,85;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;1999;137;34,33333333;97,86666667;0,77;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2000;139;34,33333333;97,86666667;0,75;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2001;142;34,33333333;97,86666667;0,75;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2002;143;34,33333333;97,86666667;0,83;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2003;145;34,33333333;97,86666667;0,8;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2004;149;34,33333333;97,86666667;0,77;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2005;154;34,33333333;97,86666667;0,8;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2006;177;34,33333333;97,86666667;0,87;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2007;196;34,33333333;97,86666667;0,85;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2008;182;34,33333333;97,86666667;0,75;;;;;;;
CALM;CN2;Fenghuo Shan;T/B35;2009;187;34,33333333;97,86666667;0,85;;;;;;;
CALM;CN3;Ecology Station;T;1998;260;34,73333333;92,88333333;0,76;;;;;;;
CALM;CN3;Ecology Station;T;1999;263;34,73333333;92,88333333;0,77;;;;;;;
CALM;CN3;Ecology Station;T;2000;263;34,73333333;92,88333333;0,79;;;;;;;
CALM;CN3;Ecology Station;T;2001;263;34,73333333;92,88333333;0,74;;;;;;;
CALM;CN3;Ecology Station;T;2002;263;34,73333333;92,88333333;0,81;;;;;;;
CALM;CN3;Ecology Station;T;2003;265;34,73333333;92,88333333;0,77;;;;;;;
CALM;CN3;Ecology Station;T;2004;260;34,73333333;92,88333333;0,76;;;;;;;
CALM;CN3;Ecology Station;T;2005;265;34,73333333;92,88333333;0,76;;;;;;;
CALM;CN3;Ecology Station;T;2006;279;34,73333333;92,88333333;0,86;;;;;;;
CALM;CN3;Ecology Station;T;2007;274;34,73333333;92,88333333;0,79;;;;;;;
CALM;CN3;Ecology Station;T;2008;273;34,73333333;92,88333333;0,73;;;;;;;
CALM;CN4;Wuli;T;2000;260;35,43333333;93,6;0,93;;;;;;;
CALM;CN4;Wuli;T;2001;260;35,43333333;93,6;0,93;;;;;;;
CALM;CN4;Wuli;T;2002;260;35,43333333;93,6;0,96;;;;;;;
CALM;CN4;Wuli;T;2003;260;35,43333333;93,6;0,94;;;;;;;
CALM;CN4;Wuli;T;2004;260;35,43333333;93,6;0,89;;;;;;;
CALM;CN4;Wuli;T;2005;260;35,43333333;93,6;0,94;;;;;;;
CALM;CN4;Wuli;T;2006;337;35,43333333;93,6;1;;;;;;;
CALM;CN4;Wuli;T;2007;319;35,43333333;93,6;1;;;;;;;
CALM;CN4;Wuli;T;2008;292;35,43333333;93,6;0,94;;;;;;;
CALM;CN4;Wuli;T;2009;317;35,43333333;93,6;0,91;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2000;87;34,46666667;92,73333333;1,2;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2001;89;34,46666667;92,73333333;1,17;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2002;89;34,46666667;92,73333333;1,2;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2003;107;34,46666667;92,73333333;1,17;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2005;120;34,46666667;92,73333333;1,18;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2006;122;34,46666667;92,73333333;1,32;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2007;110;34,46666667;92,73333333;1,27;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2008;100;34,46666667;92,73333333;1,15;;;;;;;
CALM;CN5;Lower Two Rivers;T/B40;2009;119;34,46666667;92,73333333;1,17;;;;;;;
CALM;CN6;Upper Two Rivers;T/B18;2000;235;31,81666667;91,73333333;1,15;;;;;;;
CALM;CN6;Upper Two Rivers;T/B18;2001;235;31,81666667;91,73333333;1,1;;;;;;;
CALM;CN6;Upper Two Rivers;T/B18;2002;235;31,81666667;91,73333333;1,1;;;;;;;
CALM;CN6;Upper Two Rivers;T/B18;2003;235;31,81666667;91,73333333;1,23;;;;;;;
CALM;CN6;Upper Two Rivers;T/B18;2004;235;31,81666667;91,73333333;1,15;;;;;;;
CALM;CN6;Upper Two Rivers;T/B18;2005;235;31,81666667;91,73333333;1,1;;;;;;;
CALM;CN7;Kunlun Basin;T;2003;136;35,61666667;94,06666667;0,3;;;;;;;
CALM;CN7;Kunlun Basin;T;2004;136;35,61666667;94,06666667;0,31;;;;;;;
CALM;CN7;Kunlun Basin;T;2005;139;35,61666667;94,06666667;0,33;;;;;;;
CALM;CN7;Kunlun Basin;T;2006;142;35,61666667;94,06666667;0,41;;;;;;;
CALM;CN7;Kunlun Basin;T;2007;138;35,61666667;94,06666667;0,33;;;;;;;
CALM;CN7;Kunlun Basin;T;2008;137;35,61666667;94,06666667;0,31;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 2";100/T;1997;62;74,473;-20,5528;0,16;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 3";100/T;1998;66;74,473;-20,5528;0,19;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 4";100/T;1999;50;74,473;-20,5528;0,1;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 5";100/T;2000;64;74,473;-20,5528;0,16;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 6";100/T;2001;63;74,473;-20,5528;0,2;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 7";100/T;2002;71;74,473;-20,5528;0,23;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 8";100/T;2003;73;74,473;-20,5528;0,24;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 9";100/T;2004;76;74,473;-20,5528;0,23;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 10";100/T;2005;79;74,473;-20,5528;0,24;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 11";100/T;2006;76;74,473;-20,5528;0,17;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 12";100/T;2007;75;74,473;-20,5528;0,24;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 13";100/T;2008;79;74,473;-20,5528;0,24;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 14";100/T;2009;79;74,473;-20,5528;0,19;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 15";100/T;2010;78;74,473;-20,5528;0,24;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 16";100/T;2011;82;74,473;-20,5528;0,26;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 17";100/T;2012;82;74,473;-20,5528;0,3;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 18";100/T;2013;75;74,473;-20,5528;0,24;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 19";100/T;2014;74;74,473;-20,5528;0,21;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 20";100/T;2015;74;74,473;-20,5528;0,21;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 21";100/T;2016;85;74,473;-20,5528;0,31;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 22";100/T;2017;82;74,473;-20,5528;0,24;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 22";100/T;2018;58;74,473;-20,5528;;;;;;;;
CALM;G1;"Zackenberg;  ZEROCALM 22";100/T;2019;86;74,473;-20,5528;;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 24";150/T;1997;57;74,466;-20,5643;0,16;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 25";150/T;1998;60;74,466;-20,5643;0,19;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 26";150/T;1999;44;74,466;-20,5643;0,1;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 27";150/T;2000;60;74,466;-20,5643;0,16;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 28";150/T;2001;60;74,466;-20,5643;0,2;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 29";150/T;2002;60;74,466;-20,5643;0,23;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 30";150/T;2003;63;74,466;-20,5643;0,24;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 31";150/T;2004;65;74,466;-20,5643;0,23;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 32";150/T;2005;69;74,466;-20,5643;0,24;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 33";150/T;2006;68;74,466;-20,5643;0,17;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 34";150/T;2007;67;74,466;-20,5643;0,24;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 35";150/T;2008;68;74,466;-20,5643;0,24;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 36";150/T;2009;73;74,466;-20,5643;0,19;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 37";150/T;2010;70;74,466;-20,5643;0,24;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 38";150/T;2011;75;74,466;-20,5643;0,26;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 39";150/T;2012;72;74,466;-20,5643;0,3;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 40";150/T;2013;70;74,466;-20,5643;0,24;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 41";150/T;2014;67;74,466;-20,5643;0,21;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 42";150/T;2015;55;74,466;-20,5643;0,21;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 43";150/T;2016;71;74,466;-20,5643;0,31;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 44";150/T;2017;71;74,466;-20,5643;0,24;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 44";150/T;2018;45;74,466;-20,5643;;;;;;;;
CALM;G2;"Zackenberg;  ZEROCALM 44";150/T;2019;75;74,466;-20,5643;;;;;;;;
CALM;G3;Disko Island;100/T;1997;57;69,25;-53,5;0,56;;;;;;;
CALM;G3;Disko Island;100/T;1998;71;69,25;-53,5;0,5;;;;;;;
CALM;G3;Disko Island;100/T;1999;74;69,25;-53,5;0,45;;;;;;;
CALM;G3;Disko Island;100/T;2000;68;69,25;-53,5;0,53;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;1997;480;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;1998;480;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;1999;490;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2000;490;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2001;500;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2002;490;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2003;492;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2004;496;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2005;500;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2006;495;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2007;505;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2008;513;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2009;638;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2010;688;43,08333333;76,91666667;NA;;;;;;;
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2011;569;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;1997;500;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;1998;500;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;1999;520;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2000;510;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2001;465;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2002;470;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2003;475;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2007;495;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2008;500;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2009;495;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2010;486;43,08333333;76,91666667;NA;;;;;;;
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2011;457;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;1998;410;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;1999;420;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2000;460;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2001;470;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2002;480;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2003;470;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2004;480;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2005;470;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2006;485;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2007;455;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2008;450;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2009;347;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2010;381;43,08333333;76,91666667;NA;;;;;;;
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2011;300;43,08333333;76,91666667;NA;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;1997;350;47,68889;108,2625;1,5;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;1998;355;47,68889;108,2625;1,65;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;1999;345;47,68889;108,2625;1,65;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2000;350;47,68889;108,2625;1,75;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2001;340;47,68889;108,2625;1,75;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2002;355;47,68889;108,2625;1,95;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2004;375;47,68889;108,2625;1,95;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2005;365;47,68889;108,2625;1,95;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2006;380;47,68889;108,2625;1,65;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2007;380;47,68889;108,2625;2,1;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2008;370;47,68889;108,2625;2,05;;;;;;;
CALM;M 1;Baganuur Depression;T/B15;2009;350;47,68889;108,2625;2,05;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;1997;390;47,69444;108,29444;1,35;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;1999;430;47,69444;108,29444;1,43;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2000;485;47,69444;108,29444;1,48;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2001;400;47,69444;108,29444;1,5;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2002;450;47,69444;108,29444;1,85;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2003;600;47,69444;108,29444;1,53;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2004;770;47,69444;108,29444;1,8;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2005;710;47,69444;108,29444;1,47;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2006;820;47,69444;108,29444;1,43;;;;;;;
CALM;M1 A;Baganuur depression;T/B15;2007;820;47,69444;108,29444;1,88;;;;;;;
CALM;M10 A;Tsengel N slope;T/B3;2003;275;48,7525;89,13556;0,86;;;;;;;
CALM;M10 A;Tsengel N slope;T/B3;2004;280;48,7525;89,13556;0,87;;;;;;;
CALM;M10 A;Tsengel N slope;T/B3;2005;285;48,7525;89,13556;0,87;;;;;;;
CALM;M10 B;Tsengel valley bottom;T/B6;2005;550;48,77833;89,14056;1,17;;;;;;;
CALM;M10;Tsengel Mountain;T/B1.3;2002;109;48,66944;89,11139;0,54;;;;;;;
CALM;M10;Tsengel Mountain;T/B1.3;2003;105;48,66944;89,11139;0,46;;;;;;;
CALM;M11 A;Hatgal house falt terrace;T/B6;2002;450;50,43861;100,15222;1,61;;;;;;;
CALM;M11 A;Hatgal house falt terrace;T/B6;2004;490;50,43861;100,15222;1,59;;;;;;;
CALM;M11 A;Hatgal house falt terrace;T/B6;2005;470;50,43861;100,15222;1,56;;;;;;;
CALM;M11 A;Hatgal house falt terrace;T/B6;2006;435;50,43861;100,15222;1,29;;;;;;;
CALM;M11 A;Hatgal house falt terrace;T/B6;2007;440;50,43861;100,15222;1,69;;;;;;;
CALM;M11 A;Hatgal house falt terrace;T/B6;2008;435;50,43861;100,15222;1,51;;;;;;;
CALM;M11 A;Hatgal house falt terrace;T/B6;2009;485;50,43861;100,15222;1,63;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2001;370;50,43333;100,16056;1,06;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2002;375;50,43333;100,16056;1,07;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2003;382;50,43333;100,16056;0,99;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2004;390;50,43333;100,16056;1,04;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2005;382;50,43333;100,16056;1,01;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2006;400;50,43333;100,16056;0,96;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2007;406;50,43333;100,16056;1,07;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2008;400;50,43333;100,16056;1,01;;;;;;;
CALM;M11 B;Hatgal house;T/B10;2009;410;50,43333;100,16056;1,01;;;;;;;
